term,Drama,Comedy,Thriller,Action,Adventure,Horror,Romance,Family,Crime,Science Fiction,Fantasy,Animation,Mystery,History,Music,TV Movie,War,Documentary,Western
alien,0.22517378392341467,0.2554749891887325,0.26787648506903877,0.283344236767734,0.24613989189127977,0.2713479259088129,0.28203939634113623,0.2531976745771048,nan,0.25428342979206475,0.2430067763065223,0.17785999968176008,0.20597839043430968,nan,nan,0.22020742654851594,nan,nan,nan
medium,nan,nan,0.28294739847101724,nan,nan,0.2262244452902404,nan,nan,nan,nan,nan,nan,0.3396703516517941,nan,nan,nan,nan,nan,nan
zoom,nan,nan,0.3396703516517941,nan,nan,nan,nan,0.243224479279764,nan,nan,nan,nan,0.3396703516517941,nan,nan,nan,nan,nan,nan
séanc,nan,nan,0.2803260141521451,nan,nan,nan,nan,nan,0.272466375137793,nan,nan,nan,0.29654699062823786,nan,nan,nan,nan,nan,nan
lockdown,0.327933030523442,nan,0.2954781390476883,nan,nan,nan,0.3712819281090796,nan,0.26059457310113776,nan,nan,nan,0.33719428301229903,nan,nan,nan,nan,nan,nan
bargain,0.28230178860780086,0.23577505773689242,0.2867252845402437,0.2852469982343344,0.2515479150885991,0.2850051890142476,0.2664348524088248,0.3172690658733253,0.2701119586190368,0.3172690658733253,0.3419564348295812,0.2515479150885991,0.26086728320519836,nan,nan,nan,nan,nan,0.288701467932201
invad,0.24762608187793858,0.2867867891050567,0.2358739144641071,0.24815064837200101,0.2232294934999649,nan,0.23137886100975608,0.26994618954207905,0.2008015508950956,0.27952781660946474,0.30080908254542726,0.23287131441201692,0.28447207227481836,0.23784278657928332,nan,0.2165455575791544,0.21123145900666124,nan,nan
hold,0.24599820500709552,0.22532339572184448,0.24933550810972868,0.23630788682967074,0.21037932254847808,0.3026590226857978,0.23888068501964338,0.22917933459174678,0.24105838333752397,0.2446481888093438,nan,0.2231240714514255,0.21527798835060305,0.246778936675324,nan,0.2308520080855621,nan,nan,nan
far,0.32788446033468094,0.3011176852537627,0.25775267679021857,0.24624372961114338,0.27379668584135886,0.21567877251669185,0.286598985678982,0.25747458870208617,0.30112617996793106,0.25164108479845443,0.2577370186597061,0.30998498559895543,0.24004197095158566,nan,nan,0.2457849150776833,nan,nan,nan
wrong,0.24367396993322632,0.26481417475258273,0.2526100123627561,0.2851719465386354,0.26457898446399536,0.3124991723700357,0.23562894806805962,0.2906714739574821,0.2636671046341964,0.2906714739574821,0.23318552557857863,0.20734198792133118,0.2158518639392838,nan,0.2370257614307105,0.23995905286563368,nan,nan,nan
quickli,0.2550118058057315,0.24863891645241726,0.21324648499026505,0.24151725154892423,0.2648237327056558,0.25410364386068346,0.24665306982572122,nan,nan,0.1827355885132219,0.1827355885132219,nan,0.1871579542305415,0.2241465566229276,0.188849390067269,0.2163444669254058,0.2241465566229276,nan,nan
ballet,0.2463970718579888,0.31337374410394986,nan,nan,nan,nan,0.27576711832946904,0.35955270726366567,nan,nan,nan,nan,nan,nan,0.35827107496615657,nan,nan,nan,nan
tchaikovski,nan,nan,nan,nan,nan,nan,nan,0.3722064602644468,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
choreographi,nan,nan,nan,nan,nan,nan,0.1726890572317193,0.2588936649449233,nan,nan,nan,nan,nan,nan,0.2228974707515062,nan,nan,nan,nan
soundtrack,0.2315300074261969,nan,nan,nan,nan,nan,0.32343705153876046,0.3363713854661757,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
retel,0.24390874054480904,0.269031650376371,0.1746305931214375,0.2079833098731656,nan,0.3571436676568083,nan,0.328002899560342,nan,nan,0.2826237309610551,0.2505400914232454,nan,0.27067507460329815,nan,0.4287015096772692,nan,nan,nan
classic,0.22772704170945804,0.23316410455762318,nan,0.22858476231810182,0.24236444785696543,nan,0.24446325467118163,0.22873593307351175,0.22806867244755466,0.2236409602056684,0.24492817032629474,0.26767177506274215,0.2053091863937121,nan,0.2346964224460147,nan,nan,nan,nan
complet,0.24658827300160469,0.2172256768373794,0.24179819155581192,0.25000641297508663,0.22801322764549847,0.2294422485808154,0.2305474955281884,0.21932683671326023,0.2526227225752084,0.24211917737054522,0.24896154544102458,0.2104380733901322,0.2544609921141972,nan,0.2104380733901322,nan,nan,nan,nan
christma,0.28448095059971246,0.31373313210522635,0.2736700266003218,0.2719429872662817,0.2915644212562002,0.27385664721223735,0.3125994170680164,0.30635116628254705,0.2578632655328614,0.28542695704140025,0.3050587416904693,0.34809718225242176,0.2823092198823029,0.2162157189724591,nan,0.3301583556575615,nan,nan,nan
anim,0.23791931076831854,0.23472129911902628,0.2648570818930135,0.2556097537864443,0.2650561081678905,0.21819561120765163,0.4311804151954928,0.25222615205927085,0.2429934593982389,0.27213928521926234,0.23225079307534677,0.2144600169023798,nan,0.2275405420228867,nan,0.3090552503012395,0.32214524074471407,nan,nan
star,0.24850635416441721,0.24260381665148043,0.24125148710732827,0.2365745105172741,0.2465856797698557,0.23749178484010608,0.2562408415137411,0.22824018093918427,nan,0.24369695984385364,0.20475432482231948,0.2168191259626037,0.2629860353676807,nan,0.28093595085516765,nan,nan,0.1615625968429614,0.222719882324077
beak,nan,0.3517209011398892,nan,nan,0.5037995264413576,nan,0.1996422758384207,0.3517209011398892,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
blu,nan,0.6054877974234378,nan,nan,0.6054877974234378,nan,nan,0.6054877974234378,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
janeiro,nan,0.21434689016102915,nan,nan,0.21434689016102915,nan,nan,0.21434689016102915,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
hurtl,0.23649244013989526,0.2159802238021753,0.2508382851619018,0.3890873018964563,0.24804485634743464,nan,nan,0.19469207782079306,nan,0.2075538695840674,nan,0.1734039318394108,nan,nan,nan,nan,nan,nan,nan
rio,0.366111951769587,0.18378218667765295,0.1644686267923864,nan,0.1685384177315956,nan,0.2675218275351011,0.18378218667765295,nan,0.1644686267923864,nan,nan,nan,0.3039703532266103,nan,nan,nan,nan,0.1421206707786902
adversari,0.31844200512888576,0.19361126761185624,0.28594305299913836,0.3016881811506977,0.23899936263789368,nan,0.2162587457383499,0.2074057852009413,0.31175082141147026,0.2066032938418153,0.1596832814795082,nan,nan,0.171687432699551,nan,nan,nan,nan,0.4302807164159562
fearsom,nan,0.2039455671406781,0.24345390750897344,0.22342649572199616,0.2339914237684969,nan,nan,0.202259014026422,nan,0.24689336119775898,0.22369344534623667,0.23787713567530028,nan,nan,nan,nan,nan,nan,nan
amazon,0.22933657498346718,0.202365384898549,0.23877114529326493,nan,0.2550994722741696,0.2743826643819034,nan,0.2151529704152118,nan,0.2376772946116097,0.26073204344165735,0.21981345968530708,nan,0.2707143680801157,nan,nan,nan,nan,nan
veng,0.2543507093688794,0.2243190744680749,0.24657051533573834,0.1742307091860021,0.2246287368165995,0.2709022525863808,nan,0.21193744976616477,0.21355428665233828,0.2292805858149031,0.19845703506712267,0.2248741755846949,0.26670239115782296,nan,nan,nan,0.182747449510147,nan,nan
fit,0.23724197366914626,0.23071524752217534,0.1985678863318371,0.2573336202515228,0.20148672381584767,0.2366708981845335,0.2533246439644164,0.2221454507247255,nan,0.21856404718193267,0.2362223584634043,nan,0.2178080453059348,nan,0.2408037825108822,0.2932332638447941,nan,nan,nan
mission,0.2499928237380972,0.2797838531389179,0.25753491558465563,0.24975508916931463,0.2568348479346071,0.23815569904851,0.2184905824750819,0.24738794453443455,0.284933376912716,0.2530360712092773,0.2562477380490592,0.23537780186451984,0.259445530994168,0.24791120341355385,nan,nan,0.2446977488329626,nan,0.2675971357741404
war,0.2604578140587957,0.24478085758002904,0.2340771437575102,0.23875610787093665,0.23839955172920316,0.1891592958057201,0.2325590165378182,0.18171740643803455,0.21764501907623812,0.25303920232309174,0.20682323621114027,0.17803725248884827,0.23199401095115016,0.24504904962174245,nan,0.26870341286053917,0.2532399418292101,nan,nan
remain,0.22544459122797286,0.21069060543952695,0.23603744532273194,0.22944215124910297,0.26295296433786053,0.1412085369861374,0.1412085369861374,0.19729963247911475,nan,0.21622732913606404,nan,nan,0.2656789419419688,nan,0.3031325979499676,nan,0.2247419426420373,nan,nan
desper,0.2396732823677182,0.22416017439081368,0.24777513183682504,0.24653748556487975,0.24399553226578005,0.22956605347819206,0.2632050755089286,0.2234286330034982,0.24865539911044002,0.2319572750320004,0.2253336577528684,0.22469267025995648,0.2546142206934902,0.19066756172694047,nan,nan,0.190153973172429,nan,nan
seawolf,0.2240228309543247,nan,0.2240228309543247,0.2240228309543247,0.2240228309543247,nan,nan,nan,nan,0.2240228309543247,nan,nan,0.2240228309543247,nan,nan,nan,nan,nan,nan
kessler,0.22693584302233638,nan,0.22693584302233638,0.2077070127783211,0.2077070127783211,nan,nan,nan,nan,0.21421328770566106,0.220719562633001,nan,0.2077070127783211,nan,nan,nan,nan,nan,nan
grizzl,0.2108314427268372,nan,0.25205123812177244,0.203334319759994,0.25205123812177244,nan,0.2042141470035964,nan,nan,0.2024544925163916,nan,nan,0.2024544925163916,nan,nan,nan,nan,nan,0.2258256886605237
tide,0.2302154073743953,nan,0.2413138271303833,0.1945343566665275,0.1945343566665275,0.2340882074843417,nan,nan,0.2280122699976551,0.1945343566665275,nan,nan,0.1945343566665275,0.2680995954590034,nan,nan,nan,nan,nan
grasp,0.2534679291427939,0.2085732962828799,0.22261653925666428,0.21126144249537987,0.1900426083846787,0.2877644010006355,0.337880902437622,0.2284706177997004,nan,0.1900426083846787,0.23118738680761636,nan,0.2632498158064247,nan,nan,nan,nan,nan,nan
submarin,0.25225217120513455,0.2955690279619787,0.2460660868889793,0.20971167912626854,0.2138821964981038,nan,0.32309262326325544,0.2675872024875995,nan,0.24726667327099028,0.2482526767993876,0.2482526767993876,0.23229831527004774,0.2947737743757113,nan,nan,0.2990368208888262,nan,nan
vortigern,0.2925170452255223,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2925170452255223,nan,nan,nan,nan,nan,nan,nan,nan
excalibur,0.2800548147148692,nan,nan,nan,0.3096070153333865,nan,nan,0.3096070153333865,nan,nan,0.29483091502412784,nan,nan,nan,nan,nan,nan,nan,nan
acknowledg,0.27420621042570964,nan,nan,nan,nan,nan,nan,nan,0.3511645541037433,nan,0.2712127214521363,nan,nan,0.2002413557212493,nan,nan,nan,nan,nan
birthright,0.2712127214521363,0.1667423062614797,nan,nan,nan,nan,0.2042508487202931,nan,nan,nan,0.21897751385680803,nan,nan,nan,nan,nan,nan,nan,nan
alley,0.2499083976787502,0.25054345799519356,nan,nan,0.2048032262235389,nan,nan,0.2048032262235389,nan,nan,0.2499083976787502,nan,nan,nan,nan,nan,nan,nan,nan
sword,0.29640382374087837,0.22148407696275102,0.21311611561192978,0.22061182586527028,0.2661639235153898,nan,nan,0.2712637155956583,nan,0.176163387685241,0.2193230241490563,0.2396489269266633,0.2396489269266633,nan,nan,0.192373863897379,nan,nan,nan
legaci,0.25620727128168214,0.3295617153228228,0.2554769616240141,0.2661261340289018,0.2978439246758623,0.2661261340289018,nan,0.271081870563622,0.2506445145480984,0.2622881369737486,0.2125217061467909,nan,0.19452820055533715,0.2310630353181853,nan,0.271081870563622,nan,nan,nan
crown,0.26097711531301326,0.2386891044236991,0.32757740940597563,0.24997049732312618,0.23067354032816448,nan,0.2448471673543345,0.2133025643494691,nan,0.2014509342922828,0.23553677499615297,0.24851972489642582,nan,0.30740300864022807,0.2752805290291445,0.2224103894644166,0.3494477120615014,nan,nan
seiz,0.22528840366432223,0.24822005717172274,0.2350611643987391,0.2365601901718509,0.2635656837854097,nan,nan,0.3449817006963151,0.24823378734587984,nan,0.203679612884058,nan,0.2391794649851614,nan,nan,0.1563150418909744,nan,nan,nan
truli,0.23358713822065924,0.17998925322439013,0.2582981553250666,nan,0.19070515725490894,0.21395879713426,0.20105688776057676,0.18683749057436172,nan,0.2438048588612413,0.1751021599923568,nan,0.2210927993426629,nan,0.1376054556485766,0.16437082673594874,nan,nan,nan
cadet,0.3273549838983088,nan,0.3131469957670345,nan,nan,nan,nan,nan,0.3131469957670345,nan,nan,nan,0.3131469957670345,nan,nan,nan,nan,nan,nan
landor,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1830,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
york,0.251100008153566,0.22297957007931413,0.24700799153618905,0.2192473315408555,0.2027914614674382,0.24353130414659624,0.23676573675278048,0.2146943512622932,0.2542398927429408,0.21306460416591888,0.23703860627097723,0.1984051459753334,0.2357934329987919,nan,0.2537047306515349,nan,nan,nan,0.2072886586080548
brass,0.2614625464067683,nan,0.4108422820335684,nan,nan,nan,0.2614625464067683,nan,nan,nan,0.4108422820335684,nan,nan,nan,nan,nan,nan,nan,nan
constabl,0.2578092271550906,0.22279034670677283,0.2166392767938092,0.2289414166197365,0.2578092271550906,nan,nan,nan,nan,nan,nan,nan,nan,0.2578092271550906,nan,nan,nan,nan,nan
burgeon,0.2500751293287559,nan,0.2500751293287559,nan,nan,nan,0.2420563273329533,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2420563273329533,nan,nan
poe,nan,0.22224583661449718,0.349176755244709,0.309260626709,nan,0.2403352762439619,0.19974400169165424,0.2403352762439619,0.3176895546367279,0.28702959255651544,nan,0.2425675242515464,0.3806639558526901,nan,nan,0.24145140024775413,nan,nan,nan
grisli,0.238417938950558,0.1830842955504887,0.22732764464990643,0.21168424470254468,0.1565182514991065,0.2402581958383338,nan,nan,0.223624843888375,nan,0.19254467048922,nan,0.2577796605625947,0.1931870186116681,nan,nan,nan,nan,nan
summon,0.2303843266476851,0.22153129863704807,0.24336502448600336,0.23357891590787488,0.22399371034844034,0.27818305750935407,nan,0.20550116768820692,0.3158328545205496,0.1818692607052144,0.25483597976788946,nan,0.25858266079273,nan,nan,0.2303843266476851,nan,nan,nan
queen,0.28947712774891465,0.296490970085022,0.28859515174669176,0.22120999928668755,0.22884694844125322,0.22547516660735206,0.23094029440318165,0.2783928472344427,0.2471871160561106,0.3831158115453666,0.2976005111651956,0.2924323947105944,nan,0.2612163441573664,0.27041037523125094,0.27281701572260564,nan,nan,nan
jafar,nan,0.2669050295540648,nan,nan,0.2419164949322318,nan,0.2294222276213153,0.240315931050236,nan,nan,0.2536104803021504,0.2185285241923946,nan,nan,0.2669050295540648,0.2669050295540648,nan,nan,nan
mal,nan,0.2669050295540648,nan,0.3421226497645558,0.30451383965931034,nan,0.3421226497645558,nan,nan,nan,0.3381240222907089,nan,nan,nan,0.30451383965931034,0.3381240222907089,nan,nan,nan
vil,nan,0.24404329044992448,nan,nan,0.2669050295540648,nan,nan,0.2465128764155457,nan,nan,0.2669050295540648,0.2465128764155457,nan,nan,0.2669050295540648,0.2669050295540648,nan,nan,nan
cruella,nan,0.2779183987587492,nan,nan,0.2601555026267298,nan,nan,0.3604185431143584,nan,nan,0.2601555026267298,0.3604185431143584,nan,nan,0.2601555026267298,0.2601555026267298,nan,nan,nan
malefic,nan,0.2601555026267298,nan,0.5070246971549863,0.42473496564556745,nan,0.46202933730852375,0.46202933730852375,nan,nan,0.2889485963908718,0.2277509704620886,nan,nan,0.2601555026267298,0.2601555026267298,nan,nan,nan
benevol,0.3160220414566198,0.2546407375807901,nan,0.3160220414566198,0.28533138951870496,nan,0.2006491920971,nan,nan,nan,0.2546407375807901,nan,nan,nan,0.2546407375807901,0.2546407375807901,nan,nan,nan
troublemak,0.2607741519514597,0.2451104825237079,0.198189715192096,0.2367639079494808,0.2391895570179856,nan,nan,0.2510314080294302,nan,0.2367639079494808,0.2391895570179856,nan,nan,nan,0.2391895570179856,0.2391895570179856,nan,nan,nan
offspr,nan,0.3134193385514256,0.22611242856205005,0.1949739932987771,0.24498718051914295,0.25276865809394894,0.2428569164399401,nan,nan,nan,0.26946276016779197,nan,nan,nan,0.26946276016779197,0.26946276016779197,nan,nan,nan
disney,0.2613492487144178,0.34169122440894745,nan,0.1941439047751753,0.20322841556511376,nan,0.26168619203851384,0.2701543874561092,nan,nan,0.29207119561112965,0.2068164285100664,0.3378538848394151,0.3285545926536603,0.2407909657073665,0.2647674548035201,nan,nan,nan
glader,nan,nan,0.49202463661706525,0.49202463661706525,0.49202463661706525,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
wckd,nan,nan,0.36285667978757324,0.36285667978757324,0.36285667978757324,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scorch,nan,0.4288303215109667,0.2677581532868745,0.2263105334956074,0.3275704275032871,nan,nan,0.4288303215109667,nan,0.4288303215109667,nan,nan,nan,nan,nan,nan,nan,nan,nan
vastli,nan,0.3492150319467267,0.215911559508287,0.215911559508287,0.215911559508287,nan,nan,nan,0.3492150319467267,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
obstacl,0.2315630119447202,0.3220606246332949,0.1863487586658312,0.17998449490431023,0.19238498338633953,nan,0.1930689388214817,0.24788300177387002,0.2448820056367853,0.1500671230416793,0.1500671230416793,0.2203257921366777,0.2448820056367853,nan,0.1973436347872111,nan,nan,nan,nan
unimagin,0.3283316049279965,nan,0.23962071404105767,0.23245451688598343,0.1850332382341253,0.20376375680608608,0.1953878396463512,nan,nan,0.24339652621660973,0.1953878396463512,nan,0.23149986396407826,nan,0.243091200465467,nan,0.1932980983527638,nan,nan
superior,0.2145248893032444,0.22459301501122375,0.1698591879635037,0.2285749179387274,0.1698591879635037,0.2969758941052093,0.1699856576176168,nan,0.20318517571831266,0.23685078349825384,0.1964632474072163,nan,0.2046581798868381,0.2487354666844617,nan,0.1767256728912984,0.26771634009268275,nan,nan
desol,0.2350490000142127,nan,0.2124884824417128,0.18137517272906714,0.24032117781278248,0.2749082275384262,0.2675750388422806,0.2803805712520923,0.2739969067150225,0.23371626790106576,nan,nan,0.2726096847187443,nan,nan,nan,nan,nan,nan
landscap,0.24595267337474383,0.1951982354617462,0.21522164053584672,0.22876374752757225,0.24457807619771993,0.3029469224609769,0.20754852132830326,0.3357834465756862,nan,0.250663001808275,nan,nan,nan,0.2961928156260784,0.2199157146692582,nan,nan,nan,nan
clue,0.23539408449921626,nan,0.20300784367219418,0.2055841897466599,0.22425295016480318,nan,nan,0.1700511156071145,0.1947429020960588,0.20929233888193133,0.2016207369405624,0.1700511156071145,0.21966655715869582,nan,nan,0.1765070607742189,nan,nan,nan
